-0.0054650771573401535,0.0013025775836824724,-0.008389689800904043,-0.002270503425211738,-0.009970885516989794,-0.003926838613874425,-0.0043750446543355664,-0.0074603514690528405,-0.003913365964396583,0.004450048699779014
0.00448500926537863,-0.014315682966988336,-0.007080183347432995,0.011791276141329958,-0.0027477685383250627,6.219457557003327e-05,-0.006827352073963412,-0.008396330782255762,0.001937915551618716,-0.003073617799815924
0.008687293888779705,0.008917218671021802,0.005298694370477451,0.001678131701844047,-0.018899428860065987,-0.0015755403893556875,0.012492999585382168,-0.00865338104271079,-0.003879447445589525,-0.00837054473587186
-0.02676371330367613,0.0024619912681438155,-0.000234249158454717,-0.01494388238960779,-0.01619413195327805,0.012492948194441886,0.002758029321923411,0.007884986535335717,-0.0007529211129896365,-0.01498758032586409
0.0021723128174159735,0.021239474864768872,0.013211687194926103,-0.010815405849919957,0.016369468492542106,-0.01793316934648269,0.01644476873948202,0.002261343687219654,-0.002561630168693766,0.013782902031330417
-0.008126013611033076,0.01442709897718655,-0.0012515595905107572,0.007077129620020418,0.00498086602106823,0.0033881471983671285,-0.0013564058564377748,0.005850211017033435,-0.008661901882426704,-0.004128427640313386
-0.017083163802187294,0.01655966491796703,0.0015244154829335713,0.018614312348173324,-0.0064226040894724825,0.005813214075297437,-0.013106689836608763,0.012045594043508353,-0.007716767992931115,0.0015786549194080058
0.0064661040357648514,0.01735080614274402,-0.0006263447617249003,0.009382633153930656,-0.001491761914259715,-0.00470102068161859,-0.00012499584660194456,0.02525986592586487,-0.002943109621754838,0.009693998338453056
0.013854674057188692,0.014550864622006984,-0.002843625392360179,-0.0027955705358630382,0.008368338992735818,0.0046912601760908095,-0.008342357711363305,0.0019450594063164914,0.005754089586114187,-0.006821136159239354
0.019370441679566627,0.022179921136805083,-0.008883713077425921,-0.00940819243114812,-0.0041168989932149755,-0.008542119131594292,-0.00687064284726658,-0.009014465358931769,-0.0031026732811948554,-0.0016376835804709248
-0.0015078380163245449,-0.0036973854366222055,0.007638729789780362,0.006745016417901206,0.011334728247462183,0.027806282948449935,0.002941537218023354,-0.00994968590782783,-0.007072459181398726,-0.0022122348110955466
0.01861092431691912,0.02050129749037854,-0.008079483416166003,0.0044664370156563184,0.00723095478299212,-0.00158440838754182,-0.01346718729125658,-0.007337341427126621,0.01841512563724315,-0.003914314605634779
0.003395564026607241,0.0033129793917083383,-0.011698612160780997,0.003978326696803001,-0.0039038838600763594,0.0037101598106806756,0.013325740855964363,-0.0011537306661663126,0.01647319065533371,0.004088975975322381
0.0016428541963676101,-0.004647536859914387,0.007860996179901453,0.006762330983543239,-0.03441195187013021,0.00469993273114147,0.02436532190191533,0.003503825444441374,0.003174869369388444,0.006603837523449703
-0.001362852019052859,0.0017752597086906833,-0.010477655388995942,0.008782747292429905,0.011374092031404055,-0.017182872026691068,0.005959377073285483,-0.015971442314869338,-0.016938741904601845,0.0016495669776134866
-0.0027487572482464613,0.01510670295320873,-0.0064800164817454394,0.010433714004993398,0.0034099829499184865,-0.002442907700014432,0.00041869348792468626,0.0012424179835778446,0.0034865838479216454,0.0031676991631290076
0.000732289844119724,-0.011252626633396915,-0.016473525556845166,-0.00819388480457144,0.005517980786967341,0.010450878855736217,0.02496079238934913,0.0049460663646492325,-0.004468975373040997,-0.010216110952370357
0.0042751718653257,-0.014957998476465813,-0.007140759754972485,-0.0006607409498666125,0.002741561168828298,0.004853098123125514,-0.010766348941901262,0.009152814957540082,-0.00058788617308903,-0.007370459899419067
0.004743638388036509,-0.02063416149972049,-0.010595021351327208,-0.010697703462429485,0.012001960634991649,0.006938272019652064,0.008259768139966596,0.0016660980014342108,0.006011000161309435,-0.0014103891292066204
-0.0074489818666000655,-0.0003653452553793414,-0.0018708745340340518,-0.014789102532176662,0.007749382780200175,0.004604606696722497,-0.003741975347058858,0.00812536157444063,0.0073456647936940705,-0.004429263715134637
-0.0013097195629470668,0.003963845457142269,0.0049163207638264934,0.00772825796089399,-0.006404756152826794,-0.0008497106548899279,0.0035276271460162084,0.004540399540977704,-0.003994932729479593,-0.013451779907057407
